,date,supply,open,close,high,low,market_cap,spread
1828,2018-04-30,17004200.0,9426.11,9240.55,9477.14,9166.81,157163847314,310.3299999999999
1829,2018-05-01,17010087.5,9251.47,9119.01,9255.88,8891.05,155114132125,364.8299999999999
1830,2018-05-02,17010087.5,9104.6,9235.92,9256.52,9015.14,157119854754,241.38000000000102
1831,2018-05-03,17010087.5,9233.97,9743.86,9798.33,9188.15,165778380092,610.1800000000003
1832,2018-05-04,17015450.0,9695.5,9700.76,9779.2,9585.96,165062796742,193.2400000000016
1833,2018-05-05,17015450.0,9700.28,9858.15,9964.5,9695.12,167759953654,269.3799999999992
1834,2018-05-06,17015450.0,9845.31,9654.8,9940.14,9465.25,164316605278,474.8899999999994
1835,2018-05-07,17021050.0,9645.67,9373.01,9665.85,9231.53,159538115686,434.3199999999997
1836,2018-05-08,17021050.0,9380.87,9234.82,9462.75,9127.77,157202142973,334.97999999999956
1837,2018-05-09,17021050.0,9223.73,9325.18,9374.76,9031.62,158758858205,343.1399999999994
1838,2018-05-10,17026712.5,9325.96,9043.94,9396.04,9040.52,153988453198,355.52000000000044
1839,2018-05-11,17026712.5,9052.96,8441.49,9052.96,8394.46,143743802092,658.5
1840,2018-05-12,17026712.5,8441.44,8504.89,8664.86,8223.5,144841040789,441.3600000000006
1841,2018-05-13,17032212.5,8515.49,8723.94,8773.55,8395.12,148587777457,378.4299999999985
1842,2018-05-14,17032212.5,8713.1,8716.79,8881.12,8367.97,148480275422,513.1500000000015
1843,2018-05-15,17032212.5,8705.19,8510.38,8836.19,8456.45,144979744412,379.7399999999998
1844,2018-05-16,17037925.0,8504.41,8368.83,8508.43,8175.49,142587497878,332.9400000000005
1845,2018-05-17,17037925.0,8370.05,8094.32,8445.54,8054.12,137923772714,391.420000000001
1846,2018-05-18,17037925.0,8091.83,8250.97,8274.12,7974.82,140607667610,299.3000000000011
1847,2018-05-19,17043350.0,8255.73,8247.18,8372.06,8183.35,140559162894,188.70999999999913
1848,2018-05-20,17043350.0,8246.99,8513.25,8562.41,8205.24,145109512565,357.1700000000001
1849,2018-05-21,17043350.0,8522.33,8418.99,8557.52,8365.12,143518943480,192.39999999999964
1850,2018-05-22,17049000.0,8419.87,8041.78,8423.25,8004.58,137104106176,418.6700000000001
1851,2018-05-23,17049000.0,8037.08,7557.82,8054.66,7507.88,128868479514,546.7799999999997
1852,2018-05-24,17049000.0,7561.12,7587.34,7738.6,7331.14,129385391552,407.46000000000004
1853,2018-05-25,17055012.5,7592.3,7480.14,7659.14,7392.65,127573690458,266.4900000000007
1854,2018-05-26,17055012.5,7486.48,7355.88,7595.16,7349.12,125469061263,246.03999999999996
1855,2018-05-27,17055012.5,7362.08,7368.22,7381.74,7270.96,125695017596,110.77999999999975
1856,2018-05-28,17061037.5,7371.31,7135.99,7419.05,7100.89,121747389422,318.15999999999985
1857,2018-05-29,17061037.5,7129.46,7472.59,7526.42,7090.68,127502651064,435.7399999999998
1858,2018-05-30,17061037.5,7469.73,7406.52,7573.77,7313.6,126391893474,260.1700000000001
1859,2018-05-31,17067075.0,7406.15,7494.17,7608.9,7361.13,127902999390,247.76999999999953
1860,2018-06-01,17067075.0,7500.7,7541.45,7604.73,7407.34,128725854692,197.38999999999942
1861,2018-06-02,17067075.0,7536.72,7643.45,7695.83,7497.26,130481526036,198.5699999999997
1862,2018-06-03,17073087.5,7632.09,7720.25,7754.89,7613.04,131808021256,141.85000000000036
1863,2018-06-04,17073087.5,7722.53,7514.47,7753.82,7474.04,128312205314,279.77999999999975
1864,2018-06-05,17073087.5,7500.9,7633.76,7643.23,7397.0,130365918088,246.22999999999956
1865,2018-06-06,17079400.0,7625.97,7653.98,7680.43,7502.01,130725095161,178.42000000000007
1866,2018-06-07,17079400.0,7650.82,7678.24,7741.27,7650.82,131153169176,90.45000000000073
1867,2018-06-08,17079400.0,7685.14,7624.92,7698.19,7558.4,130256218613,139.78999999999996
1868,2018-06-09,17084787.5,7632.52,7531.98,7683.58,7531.98,128682085689,151.60000000000036
1869,2018-06-10,17084787.5,7499.55,6786.02,7499.55,6709.07,115948312827,790.4800000000005
1870,2018-06-11,17084787.5,6799.29,6906.92,6910.18,6706.63,118025877189,203.55000000000018
1871,2018-06-12,17089937.5,6905.82,6582.36,6907.96,6542.08,112491874164,365.8800000000001
1872,2018-06-13,17089937.5,6596.88,6349.9,6631.66,6285.63,108530585830,346.02999999999975
1873,2018-06-14,17089937.5,6342.75,6675.35,6707.14,6334.46,114106009748,372.6800000000003
1874,2018-06-15,17095550.0,6674.08,6456.58,6681.08,6433.87,110378702283,247.21000000000004
1875,2018-06-16,17095550.0,6455.45,6550.16,6592.49,6402.29,111992015616,190.19999999999982
1876,2018-06-17,17095550.0,6545.53,6499.27,6589.11,6499.27,111134754810,89.83999999999924
1877,2018-06-18,17101637.5,6510.07,6734.82,6781.14,6446.68,115176197712,334.46000000000004
1878,2018-06-19,17101637.5,6742.39,6769.94,6822.5,6709.92,115789919278,112.57999999999993
1879,2018-06-20,17101637.5,6770.76,6776.55,6821.56,6611.88,115916357344,209.6800000000003
1880,2018-06-21,17107637.5,6780.09,6729.74,6810.94,6715.17,115129700024,95.76999999999953
1881,2018-06-22,17107637.5,6737.88,6083.69,6747.08,6006.6,104088814967,740.4799999999996
1882,2018-06-23,17107637.5,6090.1,6162.48,6224.82,6071.81,105449276520,153.0099999999993
1883,2018-06-24,17113662.5,6164.28,6173.23,6223.78,5826.41,105646571668,397.3699999999999
1884,2018-06-25,17113662.5,6171.97,6249.18,6327.37,6119.68,106958465208,207.6899999999996
1885,2018-06-26,17113662.5,6253.55,6093.67,6290.16,6093.67,104307939200,196.48999999999978
1886,2018-06-27,17118962.5,6084.4,6157.13,6180.0,6052.85,105403600614,127.14999999999964
1887,2018-06-28,17118962.5,6153.16,5903.44,6170.41,5873.05,101072353482,297.3599999999997
1888,2018-06-29,17118962.5,5898.13,6218.3,6261.66,5835.75,106474707240,425.90999999999985
1889,2018-06-30,17124575.0,6214.22,6404.0,6465.51,6214.22,109665618200,251.28999999999996
1890,2018-07-01,17124575.0,6411.68,6385.82,6432.85,6289.29,109366024632,143.5600000000004
1891,2018-07-02,17124575.0,6380.38,6614.18,6683.86,6305.7,113288832522,378.15999999999985
1892,2018-07-03,17129625.0,6596.66,6529.59,6671.37,6447.75,111849428104,223.6199999999999
1893,2018-07-04,17129625.0,6550.87,6597.55,6771.92,6450.46,113024522547,321.46000000000004
1894,2018-07-05,17129625.0,6599.71,6639.14,6749.54,6546.65,113748385620,202.89000000000033
1895,2018-07-06,17135012.5,6638.69,6673.5,6700.94,6533.55,114350502582,167.38999999999942
1896,2018-07-07,17135012.5,6668.71,6856.93,6863.99,6579.24,117506606000,284.75
1897,2018-07-08,17135012.5,6857.8,6773.88,6885.91,6747.98,116097021279,137.9300000000003
1898,2018-07-09,17140637.5,6775.08,6741.75,6838.68,6724.34,115557889495,114.34000000000015
1899,2018-07-10,17140637.5,6739.21,6329.95,6767.74,6320.72,108511009626,447.0199999999995
1900,2018-07-11,17140637.5,6330.77,6394.71,6444.96,6330.47,109631867446,114.48999999999978
1901,2018-07-12,17145950.0,6396.78,6228.81,6397.1,6136.42,106798864820,260.6800000000003
1902,2018-07-13,17145950.0,6235.03,6238.05,6310.55,6192.24,106968440793,118.3100000000004
1903,2018-07-14,17145950.0,6247.5,6276.12,6298.19,6212.22,107631453835,85.96999999999935
1904,2018-07-15,17151062.5,6272.7,6359.64,6403.46,6256.51,109074579938,146.94999999999982
1905,2018-07-16,17151062.5,6357.01,6741.75,6741.75,6357.01,115638203962,384.7399999999998
1906,2018-07-17,17151062.5,6739.65,7321.04,7387.24,6684.17,125588963706,703.0699999999997
1907,2018-07-18,17156725.0,7315.32,7370.78,7534.99,7280.47,126458165406,254.51999999999953
1908,2018-07-19,17156725.0,7378.2,7466.86,7494.46,7295.46,128122730711,199.0
1909,2018-07-20,17156725.0,7467.4,7354.13,7594.67,7323.26,126202570251,271.40999999999985
1910,2018-07-21,17162500.0,7352.72,7419.29,7437.64,7262.41,127333468174,175.23000000000047
1911,2018-07-22,17162500.0,7417.8,7418.49,7537.95,7383.82,127336615249,154.1300000000001
1912,2018-07-23,17162500.0,7414.71,7711.11,7771.5,7409.1,132375368459,362.39999999999964
1913,2018-07-24,17168837.5,7716.51,8424.27,8424.27,7705.5,144634918474,718.7700000000004
1914,2018-07-25,17168837.5,8379.66,8181.39,8416.87,8086.36,140482950401,330.5100000000011
1915,2018-07-26,17168837.5,8176.85,7951.58,8290.33,7878.71,136553079708,411.6199999999999
1916,2018-07-27,17175200.0,7950.4,8165.01,8262.66,7839.76,140235573607,422.89999999999964
1917,2018-07-28,17175200.0,8169.06,8192.15,8222.85,8110.77,140716560550,112.07999999999993
1918,2018-07-29,17175200.0,8205.82,8218.46,8272.26,8141.18,141185844808,131.07999999999993
1919,2018-07-30,17180812.5,8221.58,8180.48,8235.5,7917.5,140547190784,318.0
1920,2018-07-31,17180812.5,8181.2,7780.44,8181.53,7696.93,133688476220,484.59999999999945
1921,2018-08-01,17180812.5,7769.04,7624.91,7769.04,7504.95,131030166771,264.09000000000015
1922,2018-08-02,17186437.5,7634.19,7567.15,7712.77,7523.44,130052066760,189.33000000000084
1923,2018-08-03,17186437.5,7562.14,7434.39,7562.14,7328.65,127785826655,233.4900000000007
1924,2018-08-04,17186437.5,7438.67,7032.85,7497.49,6984.07,120899698889,513.4200000000001
1925,2018-08-05,17192712.5,7031.08,7068.48,7102.77,6940.7,121526079384,162.07000000000062
1926,2018-08-06,17192712.5,7062.94,6951.8,7166.55,6890.54,119531508535,276.0100000000002
1927,2018-08-07,17192712.5,6958.32,6753.12,7146.56,6748.24,116128339800,398.3200000000006
1928,2018-08-08,17198212.5,6746.85,6305.8,6746.85,6226.22,108448409560,520.6300000000001
1929,2018-08-09,17198212.5,6305.56,6568.23,6625.73,6249.07,112973963230,376.65999999999985
1930,2018-08-10,17198212.5,6571.42,6184.71,6591.26,6124.52,106390927598,466.7399999999998
1931,2018-08-11,17204400.0,6185.79,6295.73,6455.74,6109.03,108314257212,346.71000000000004
1932,2018-08-12,17204400.0,6283.65,6322.69,6409.85,6237.5,108790259014,172.35000000000036
1933,2018-08-13,17204400.0,6341.36,6297.57,6537.05,6225.72,108369686635,311.3299999999999
1934,2018-08-14,17209912.5,6287.66,6199.71,6287.94,5971.05,106696389129,316.8899999999994
1935,2018-08-15,17209912.5,6221.42,6308.52,6588.49,6221.42,108581773101,367.0699999999997
1936,2018-08-16,17209912.5,6294.23,6334.73,6473.5,6276.41,109045250379,197.09000000000015
1937,2018-08-17,17215800.0,6340.91,6580.63,6582.5,6324.97,113290724406,257.52999999999975
1938,2018-08-18,17215800.0,6583.43,6423.76,6617.35,6353.73,110603014928,263.6200000000008
1939,2018-08-19,17215800.0,6422.57,6506.07,6537.98,6361.55,112031838393,176.42999999999938
1940,2018-08-20,17221487.5,6500.51,6308.53,6536.92,6297.93,108642191682,238.98999999999978
1941,2018-08-21,17221487.5,6301.07,6488.76,6500.87,6298.24,111758100192,202.6300000000001
1942,2018-08-22,17221487.5,6486.25,6376.71,6816.79,6310.11,109840902181,506.6800000000003
1943,2018-08-23,17227200.0,6371.34,6534.88,6546.54,6371.34,112577436411,175.19999999999982
1944,2018-08-24,17227200.0,6551.52,6719.96,6719.96,6498.64,115778358839,221.3199999999997
1945,2018-08-25,17227200.0,6719.95,6763.19,6789.63,6700.96,116534497933,88.67000000000007
1946,2018-08-26,17232875.0,6754.64,6707.26,6774.75,6620.75,115585205491,154.0
1947,2018-08-27,17232875.0,6710.8,6884.64,6884.64,6689.71,118657885712,194.9300000000003
1948,2018-08-28,17232875.0,6891.08,7096.28,7109.56,6882.34,122319195736,227.22000000000025
1949,2018-08-29,17238837.5,7091.71,7047.16,7113.3,6970.82,121484666374,142.48000000000047
1950,2018-08-30,17238837.5,7043.76,6978.23,7072.69,6834.69,120309828156,238.0
1951,2018-08-31,17238837.5,6973.97,7037.58,7057.17,6920.16,121346613238,137.01000000000022
1952,2018-09-01,17244587.5,7044.81,7193.25,7242.29,7038.05,124044625438,204.23999999999978
1953,2018-09-02,17244587.5,7189.58,7272.72,7306.31,7132.16,125427780027,174.15000000000055
1954,2018-09-03,17244587.5,7279.03,7260.06,7317.94,7208.15,125222785390,109.78999999999996
1955,2018-09-04,17249762.5,7263.0,7361.66,7388.26,7255.44,126986882925,132.82000000000062
1956,2018-09-05,17249762.5,7361.46,6792.83,7388.43,6792.83,117185657641,595.6000000000004
1957,2018-09-06,17249762.5,6755.14,6529.17,6755.14,6404.72,112649565532,350.4200000000001
1958,2018-09-07,17255187.5,6528.92,6467.07,6555.29,6396.87,111590424587,158.42000000000007
1959,2018-09-08,17255187.5,6460.17,6225.98,6534.25,6197.52,107442122871,336.72999999999956
1960,2018-09-09,17255187.5,6223.38,6300.86,6446.26,6201.22,108747090915,245.03999999999996
1961,2018-09-10,17260787.5,6301.57,6329.7,6374.98,6292.76,109255603474,82.21999999999935
1962,2018-09-11,17260787.5,6331.88,6321.2,6398.92,6260.21,109119948884,138.71000000000004
1963,2018-09-12,17260787.5,6317.01,6351.8,6363.87,6265.09,109661521297,98.77999999999975
1964,2018-09-13,17266500.0,6354.24,6517.31,6535.41,6354.24,112530970182,181.17000000000007
1965,2018-09-14,17266500.0,6515.41,6512.71,6596.1,6456.17,112462453186,139.9300000000003
1966,2018-09-15,17266500.0,6509.4,6543.2,6561.72,6493.55,113000324618,68.17000000000007
1967,2018-09-16,17271637.5,6536.68,6517.18,6544.33,6460.1,112562367224,84.22999999999956
1968,2018-09-17,17271637.5,6514.06,6281.2,6540.21,6257.52,108497127334,282.6899999999996
1969,2018-09-18,17271637.5,6280.91,6371.3,6384.18,6265.71,110064685348,118.47000000000025
1970,2018-09-19,17277050.0,6371.85,6398.54,6448.46,6208.34,110547735544,240.1199999999999
1971,2018-09-20,17277050.0,6398.85,6519.67,6529.26,6395.95,112653130183,133.3100000000004
1972,2018-09-21,17277050.0,6513.87,6734.95,6794.33,6496.36,116385068032,297.97000000000025
1973,2018-09-22,17282712.5,6735.05,6721.98,6814.56,6616.8,116173876360,197.76000000000022
1974,2018-09-23,17282712.5,6715.32,6710.63,6766.15,6679.42,115990387532,86.72999999999956
1975,2018-09-24,17282712.5,6704.77,6595.41,6713.56,6580.9,114011060309,132.66000000000076
1976,2018-09-25,17288550.0,6603.64,6446.47,6603.64,6381.86,111450035114,221.78000000000065
1977,2018-09-26,17288550.0,6452.79,6495.0,6585.91,6397.89,112300336125,188.01999999999953
1978,2018-09-27,17288550.0,6495.29,6676.75,6712.1,6464.95,115454861756,247.15000000000055
1979,2018-09-28,17294000.0,6678.75,6644.13,6785.03,6598.32,114903584220,186.71000000000004
1980,2018-09-29,17294000.0,6643.1,6601.96,6643.1,6511.65,114186839964,131.45000000000073
1981,2018-09-30,17294000.0,6604.71,6625.56,6643.78,6566.54,114608519470,77.23999999999978
1982,2018-10-01,17299912.5,6619.85,6589.62,6653.3,6549.08,113999846113,104.22000000000025
1983,2018-10-02,17299912.5,6593.24,6556.1,6611.84,6537.9,113431019760,73.94000000000051
1984,2018-10-03,17299912.5,6553.86,6502.59,6571.46,6454.03,112516993837,117.43000000000029
1985,2018-10-04,17305312.5,6497.91,6576.69,6603.31,6497.91,113811343543,105.40000000000055
1986,2018-10-05,17305312.5,6574.15,6622.48,6623.62,6557.41,114614764674,66.21000000000004
1987,2018-10-06,17305312.5,6622.45,6588.31,6628.54,6577.8,114033598927,50.73999999999978
1988,2018-10-07,17310275.0,6590.68,6602.95,6641.49,6557.04,114298880311,84.44999999999982
1989,2018-10-08,17310275.0,6600.19,6652.23,6675.06,6576.04,115162906843,99.02000000000044
1990,2018-10-09,17310275.0,6653.08,6642.64,6661.41,6606.94,115007759484,54.470000000000255
1991,2018-10-10,17315387.5,6640.29,6585.53,6640.29,6538.96,114030835912,101.32999999999993
1992,2018-10-11,17315387.5,6586.74,6256.24,6586.74,6243.74,108341572839,343.0
1993,2018-10-12,17315387.5,6239.25,6274.58,6328.5,6236.47,108669526315,92.02999999999975
1994,2018-10-13,17320787.5,6278.08,6285.99,6308.51,6259.81,108878136724,48.69999999999982
1995,2018-10-14,17320787.5,6288.49,6290.93,6363.21,6280.15,108972590373,83.0600000000004
1996,2018-10-15,17320787.5,6292.64,6596.54,6965.06,6258.68,114280022340,706.3800000000001
1997,2018-10-16,17325925.0,6601.41,6596.11,6673.59,6571.37,114283707152,102.22000000000025
1998,2018-10-17,17325925.0,6590.52,6544.43,6601.21,6517.45,113399343801,83.76000000000022
1999,2018-10-18,17325925.0,6542.33,6476.71,6567.54,6450.04,112237252159,117.5
2000,2018-10-19,17331150.0,6478.07,6465.41,6493.68,6445.31,112052990522,48.36999999999989
2001,2018-10-20,17331150.0,6460.92,6489.19,6497.72,6449.0,112476559221,48.720000000000255
2002,2018-10-21,17331150.0,6490.09,6482.35,6556.38,6476.0,112369106369,80.38000000000011
2003,2018-10-22,17336600.0,6486.05,6487.16,6543.8,6462.98,112465213723,80.82000000000062
2004,2018-10-23,17336600.0,6472.36,6475.74,6506.01,6451.27,112279779884,54.73999999999978
2005,2018-10-24,17336600.0,6478.89,6495.84,6521.99,6468.86,112637293966,53.13000000000011
2006,2018-10-25,17341650.0,6484.65,6476.29,6504.65,6447.03,112309554478,57.61999999999989
2007,2018-10-26,17341650.0,6468.44,6474.75,6498.29,6449.61,112294341019,48.68000000000029
2008,2018-10-27,17341650.0,6480.84,6480.38,6507.41,6453.53,112403001148,53.88000000000011
2009,2018-10-28,17346887.5,6482.66,6486.39,6502.28,6447.91,112518434372,54.36999999999989
2010,2018-10-29,17346887.5,6492.35,6332.63,6503.6,6306.99,109862898081,196.61000000000058
2011,2018-10-30,17346887.5,6337.04,6334.27,6364.99,6310.14,109903543419,54.849999999999454
2012,2018-10-31,17352675.0,6336.99,6317.61,6349.16,6316.88,109627117226,32.279999999999745
2013,2018-11-01,17352675.0,6318.14,6377.78,6547.14,6311.83,110683820788,235.3100000000004
2014,2018-11-02,17352675.0,6378.92,6388.44,6396.86,6327.38,110880236966,69.47999999999956
2015,2018-11-03,17358400.0,6387.24,6361.26,6400.07,6342.37,110421212888,57.69999999999982
2016,2018-11-04,17358400.0,6365.47,6376.13,6388.63,6294.57,110689215104,94.0600000000004
2017,2018-11-05,17358400.0,6363.62,6419.66,6480.59,6363.62,111456211022,116.97000000000025
2018,2018-11-06,17363337.5,6433.38,6461.01,6463.55,6408.16,112095603776,55.39000000000033
2019,2018-11-07,17363337.5,6468.5,6530.14,6552.16,6468.31,113395632955,83.84999999999945
2020,2018-11-08,17363337.5,6522.27,6453.72,6536.92,6438.53,112078367037,98.39000000000033
2021,2018-11-09,17368062.5,6442.6,6385.62,6456.46,6373.37,110905767441,83.09000000000015
2022,2018-11-10,17368062.5,6386.13,6409.22,6437.28,6385.31,111326145314,51.969999999999345
2023,2018-11-11,17368062.5,6413.63,6411.27,6423.25,6350.17,111373453740,73.07999999999993
2024,2018-11-12,17373275.0,6411.76,6371.27,6434.21,6360.47,110689666528,73.73999999999978
2025,2018-11-13,17373275.0,6373.19,6359.49,6395.27,6342.67,110494466204,52.600000000000364
2026,2018-11-14,17373275.0,6351.24,5738.35,6371.55,5544.09,99712077259,827.46
2027,2018-11-15,17378050.0,5736.15,5648.03,5774.82,5358.38,98151606541,416.4399999999996
2028,2018-11-16,17378050.0,5645.32,5575.55,5657.02,5498.94,96900828780,158.08000000000084
2029,2018-11-17,17378050.0,5578.58,5554.33,5578.58,5519.56,96542098114,59.01999999999953
2030,2018-11-18,17382975.0,5559.74,5623.54,5653.61,5559.74,97753714643,93.86999999999989
2031,2018-11-19,17382975.0,5620.78,4871.49,5620.78,4842.91,84688539692,777.8699999999999
2032,2018-11-20,17382975.0,4863.93,4451.87,4951.61,4272.11,77401044320,679.5
2033,2018-11-21,17387512.5,4465.54,4602.17,4675.73,4343.98,80020171047,331.75
2034,2018-11-22,17387512.5,4611.57,4365.94,4629.64,4365.64,75919439809,264.0
2035,2018-11-23,17387512.5,4360.7,4347.11,4396.42,4195.68,75598851166,200.73999999999978
2036,2018-11-24,17392387.5,4347.69,3880.76,4413.09,3795.16,67495633205,617.9300000000003
2037,2018-11-25,17392387.5,3880.78,4009.97,4120.87,3585.06,69749265801,535.81
2038,2018-11-26,17392387.5,4015.07,3779.13,4107.14,3643.92,65739289046,463.22000000000025
2039,2018-11-27,17397000.0,3765.95,3820.72,3862.96,3661.01,66468970322,201.94999999999982
2040,2018-11-28,17397000.0,3822.47,4257.42,4385.9,3822.47,74072560088,563.4299999999998
2041,2018-11-29,17397000.0,4269.0,4278.85,4413.02,4145.77,74451016927,267.25
2042,2018-11-30,17401050.0,4289.09,4017.27,4322.98,3942.82,69904637061,380.1599999999994
2043,2018-12-01,17401050.0,4024.46,4214.67,4309.38,3969.71,73346194969,339.6700000000001
2044,2018-12-02,17401050.0,4200.73,4139.88,4301.52,4110.98,72050487506,190.54000000000087
2045,2018-12-03,17405450.0,4147.32,3894.13,4155.98,3840.45,67779050170,315.52999999999975
2046,2018-12-04,17405450.0,3886.29,3956.89,4075.63,3832.75,68878292608,242.8800000000001
2047,2018-12-05,17405450.0,3958.89,3753.99,3969.54,3753.99,65352496336,215.55000000000018
2048,2018-12-06,17410487.5,3754.07,3521.1,3874.97,3521.1,61303965508,353.8699999999999
2049,2018-12-07,17410487.5,3512.59,3419.94,3512.59,3280.23,59547645578,232.36000000000013
2050,2018-12-08,17410487.5,3421.91,3476.11,3506.04,3350.65,60531278392,155.38999999999987
2051,2018-12-09,17415100.0,3473.23,3614.23,3685.31,3469.09,62942160928,216.2199999999998
2052,2018-12-10,17415100.0,3612.05,3502.66,3647.33,3470.14,61004445982,177.19000000000005
2053,2018-12-11,17415100.0,3497.55,3424.59,3513.18,3392.25,59650201102,120.92999999999984
2054,2018-12-12,17419712.5,3421.46,3486.95,3534.23,3413.48,60741625426,120.75
2055,2018-12-13,17419712.5,3487.88,3313.68,3489.74,3298.13,57728688216,191.60999999999967
2056,2018-12-14,17419712.5,3311.75,3242.48,3329.56,3206.54,56494379457,123.01999999999998
2057,2018-12-15,17425037.5,3244.0,3236.76,3275.38,3191.3,56400691425,84.07999999999993
2058,2018-12-16,17425037.5,3236.27,3252.84,3305.75,3233.82,56685436644,71.92999999999984
2059,2018-12-17,17425037.5,3253.12,3545.86,3597.92,3253.12,61798926687,344.8000000000002
2060,2018-12-18,17430075.0,3544.76,3696.06,3701.35,3487.17,64422587801,214.17999999999984
2061,2018-12-19,17430075.0,3706.82,3745.95,3949.32,3687.23,65299132785,262.09000000000015
2062,2018-12-20,17430075.0,3742.2,4134.44,4191.23,3728.97,72078243771,462.25999999999976
2063,2018-12-21,17435375.0,4133.7,3896.54,4198.43,3850.95,67937650255,347.4800000000005
2064,2018-12-22,17435375.0,3898.08,4014.18,4014.18,3855.74,69997508295,158.44000000000005
2065,2018-12-23,17435375.0,4020.99,3998.98,4085.72,3976.41,69741217417,109.30999999999995
2066,2018-12-24,17441662.5,4000.33,4078.6,4271.79,4000.33,71137548589,271.46000000000004
2067,2018-12-25,17441662.5,4081.03,3815.49,4089.56,3760.02,66556033172,329.53999999999996
2068,2018-12-26,17441662.5,3819.67,3857.3,3893.36,3769.86,67292819465,123.5
2069,2018-12-27,17447787.5,3854.69,3654.83,3874.42,3645.45,63768757101,228.97000000000025
2070,2018-12-28,17447787.5,3653.13,3923.92,3956.14,3642.63,68471837969,313.50999999999976
2071,2018-12-29,17447787.5,3932.49,3820.41,3963.76,3820.41,66672244158,143.35000000000036
2072,2018-12-30,17453800.0,3822.38,3865.95,3901.91,3797.22,67475512827,104.69000000000005
2073,2018-12-31,17453800.0,3866.84,3742.7,3868.74,3725.87,65331499158,142.8699999999999
2074,2019-01-01,17453800.0,3746.71,3843.52,3850.91,3707.23,67098634181,143.67999999999984
2075,2019-01-02,17459487.5,3849.22,3943.41,3947.98,3817.41,68849856732,130.57000000000016
2076,2019-01-03,17459487.5,3931.05,3836.74,3935.69,3826.22,66994920903,109.47000000000025
2077,2019-01-04,17459487.5,3832.04,3857.72,3865.93,3783.85,67368333500,82.07999999999993
2078,2019-01-05,17465325.0,3851.97,3845.19,3904.9,3836.9,67157570935,68.0
2079,2019-01-06,17465325.0,3836.52,4076.63,4093.3,3826.51,71206795853,266.78999999999996
2080,2019-01-07,17465325.0,4078.59,4025.25,4092.61,4020.89,70316305580,71.72000000000025
2081,2019-01-08,17470962.5,4028.47,4030.85,4109.02,3996.96,70422743854,112.0600000000004
2082,2019-01-09,17470962.5,4031.55,4035.3,4068.4,4022.66,70508733459,45.74000000000024
2083,2019-01-10,17470962.5,4034.41,3678.92,4064.07,3659.17,64288932886,404.9000000000001
2084,2019-01-11,17476812.5,3674.02,3687.37,3713.88,3653.07,64443301117,60.809999999999945
2085,2019-01-12,17476812.5,3686.97,3661.3,3698.98,3653.81,63994140882,45.17000000000007
2086,2019-01-13,17476812.5,3658.87,3552.95,3674.76,3544.93,62106461671,129.83000000000038
2087,2019-01-14,17482112.5,3557.31,3706.05,3727.84,3552.29,64789619995,175.55000000000018
2088,2019-01-15,17482112.5,3704.22,3630.68,3720.15,3619.95,63477817959,100.20000000000027
2089,2019-01-16,17482112.5,3631.51,3655.01,3685.78,3624.67,63909348776,61.11000000000013
2090,2019-01-17,17487012.5,3651.87,3678.56,3680.14,3621.96,64327048255,58.179999999999836
2091,2019-01-18,17487012.5,3677.99,3657.84,3682.52,3637.08,63970991867,45.440000000000055
2092,2019-01-19,17487012.5,3652.38,3728.57,3758.53,3652.38,65214103659,106.15000000000009
2093,2019-01-20,17492362.5,3725.45,3601.01,3743.39,3583.02,62990143284,160.3699999999999
2094,2019-01-21,17492362.5,3600.37,3576.03,3608.84,3558.54,62559869612,50.30000000000018
2095,2019-01-22,17492362.5,3575.08,3604.58,3620.75,3539.72,63065139424,81.0300000000002
2096,2019-01-23,17497687.5,3605.56,3585.12,3623.07,3565.31,62731361272,57.76000000000022
2097,2019-01-24,17497687.5,3584.5,3600.87,3616.09,3569.09,63014066012,47.0
2098,2019-01-25,17497687.5,3607.39,3599.77,3612.93,3575.6,63000985908,37.32999999999993
2099,2019-01-26,17503312.5,3599.72,3602.46,3654.93,3593.35,63054898963,61.57999999999993
2100,2019-01-27,17503312.5,3604.69,3583.97,3612.67,3567.25,62737274093,45.42000000000007
2101,2019-01-28,17503312.5,3584.28,3470.45,3586.75,3439.23,60756570314,147.51999999999998
2102,2019-01-29,17508662.5,3468.87,3448.12,3476.07,3400.82,60371874099,75.25
2103,2019-01-30,17508662.5,3443.9,3486.18,3495.17,3429.39,61044262622,65.7800000000002
2104,2019-01-31,17508662.5,3485.41,3457.79,3504.8,3447.92,60553903928,56.88000000000011
2105,2019-02-01,17514275.0,3460.55,3487.95,3501.95,3431.59,61088747491,70.35999999999967
2106,2019-02-02,17514275.0,3484.63,3521.06,3523.29,3467.57,61675119055,55.7199999999998
2107,2019-02-03,17514275.0,3516.14,3464.01,3521.39,3447.92,60681847608,73.4699999999998
2108,2019-02-04,17519637.5,3467.21,3459.15,3476.22,3442.59,60603083461,33.629999999999654
2109,2019-02-05,17519637.5,3454.95,3466.36,3478.15,3451.94,60735563490,26.210000000000036
2110,2019-02-06,17519637.5,3469.09,3413.77,3469.09,3398.57,59821158612,70.51999999999998
2111,2019-02-07,17525700.0,3414.93,3399.47,3427.95,3394.22,59578075991,33.73000000000002
2112,2019-02-08,17525700.0,3401.38,3666.78,3695.61,3391.02,64270269953,304.59000000000015
2113,2019-02-09,17525700.0,3671.59,3671.2,3679.94,3646.56,64354732475,33.38000000000011
