,date,open,high,low,close,volume,market_cap,daily_return
1867,2018-06-08,7685.14,7698.19,7558.4,7624.92,"4,227,579,904",130256218613,-0.00694429973535593
1868,2018-06-09,7632.52,7683.58,7531.98,7531.98,"3,845,220,096",128682085689,-0.012188980343400435
1869,2018-06-10,7499.55,7499.55,6709.07,6786.02,"5,804,839,936",115948312827,-0.099039030905552
1870,2018-06-11,6799.29,6910.18,6706.63,6906.92,"4,745,269,760",118025877189,0.01781603944580179
1871,2018-06-12,6905.82,6907.96,6542.08,6582.36,"4,654,380,032",112491874164,-0.04699055440051436
1872,2018-06-13,6596.88,6631.66,6285.63,6349.9,"5,052,349,952",108530585830,-0.03531560109140186
1873,2018-06-14,6342.75,6707.14,6334.46,6675.35,"5,138,710,016",114106009748,0.051252775634262004
1874,2018-06-15,6674.08,6681.08,6433.87,6456.58,"3,955,389,952",110378702283,-0.03277281341053284
1875,2018-06-16,6455.45,6592.49,6402.29,6550.16,"3,194,170,112",111992015616,0.01449374126859726
1876,2018-06-17,6545.53,6589.11,6499.27,6499.27,"3,104,019,968",111134754810,-0.007769275865016967
1877,2018-06-18,6510.07,6781.14,6446.68,6734.82,"4,039,200,000",115176197712,0.03624253185357729
1878,2018-06-19,6742.39,6822.5,6709.92,6769.94,"4,057,029,888",115789919278,0.0052146902218619395
1879,2018-06-20,6770.76,6821.56,6611.88,6776.55,"3,888,640,000",115916357344,0.0009763749752582651
1880,2018-06-21,6780.09,6810.94,6715.17,6729.74,"3,529,129,984",115129700024,-0.006907644745482666
1881,2018-06-22,6737.88,6747.08,6006.6,6083.69,"5,079,810,048",104088814967,-0.09599925108548035
1882,2018-06-23,6090.1,6224.82,6071.81,6162.48,"3,431,360,000",105449276520,0.01295102150175298
1883,2018-06-24,6164.28,6223.78,5826.41,6173.23,"4,566,909,952",105646571668,0.0017444275681219867
1884,2018-06-25,6171.97,6327.37,6119.68,6249.18,"5,500,810,240",106958465208,0.01230312170452108
1885,2018-06-26,6253.55,6290.16,6093.67,6093.67,"3,279,759,872",104307939200,-0.024884864894274217
1886,2018-06-27,6084.4,6180.0,6052.85,6157.13,"3,296,219,904",105403600614,0.010414085436198484
1887,2018-06-28,6153.16,6170.41,5873.05,5903.44,"3,467,800,064",101072353482,-0.04120263824216808
1888,2018-06-29,5898.13,6261.66,5835.75,6218.3,"3,966,230,016",106474707240,0.05333500467524033
1889,2018-06-30,6214.22,6465.51,6214.22,6404.0,"4,543,860,224",109665618200,0.029863467507196484
1890,2018-07-01,6411.68,6432.85,6289.29,6385.82,"4,788,259,840",109366024632,-0.0028388507183011447
1891,2018-07-02,6380.38,6683.86,6305.7,6614.18,"4,396,930,048",113288832522,0.035760481817527
1892,2018-07-03,6596.66,6671.37,6447.75,6529.59,"4,672,309,760",111849428104,-0.012789189287258584
1893,2018-07-04,6550.87,6771.92,6450.46,6597.55,"4,176,689,920",113024522547,0.010408004177903996
1894,2018-07-05,6599.71,6749.54,6546.65,6639.14,"4,999,240,192",113748385620,0.006303855218982912
1895,2018-07-06,6638.69,6700.94,6533.55,6673.5,"4,313,959,936",114350502582,0.00517536909900973
1896,2018-07-07,6668.71,6863.99,6579.24,6856.93,"3,961,080,064",117506606000,0.02748632651532179
1897,2018-07-08,6857.8,6885.91,6747.98,6773.88,"3,386,210,048",116097021279,-0.012111834304856628
1898,2018-07-09,6775.08,6838.68,6724.34,6741.75,"3,718,129,920",115557889495,-0.004743219543304589
1899,2018-07-10,6739.21,6767.74,6320.72,6329.95,"4,052,430,080",108511009626,-0.06108206326250609
1900,2018-07-11,6330.77,6444.96,6330.47,6394.71,"3,644,859,904",109631867446,0.010230728520762344
1901,2018-07-12,6396.78,6397.1,6136.42,6228.81,"3,770,170,112",106798864820,-0.025943318774424462
1902,2018-07-13,6235.03,6310.55,6192.24,6238.05,"3,805,400,064",106968440793,0.0014834294191024
1903,2018-07-14,6247.5,6298.19,6212.22,6276.12,"2,923,670,016",107631453835,0.0061028686849256
1904,2018-07-15,6272.7,6403.46,6256.51,6359.64,"3,285,459,968",109074579938,0.013307584941014472
1905,2018-07-16,6357.01,6741.75,6357.01,6741.75,"4,725,799,936",115638203962,0.060083589637149215
1906,2018-07-17,6739.65,7387.24,6684.17,7321.04,"5,961,950,208",125588963706,0.08592576111543737
1907,2018-07-18,7315.32,7534.99,7280.47,7370.78,"6,103,410,176",126458165406,0.006794116682875551
1908,2018-07-19,7378.2,7494.46,7295.46,7466.86,"5,111,629,824",128122730711,0.013035255427512382
1909,2018-07-20,7467.4,7594.67,7323.26,7354.13,"4,936,869,888",126202570251,-0.01509737694291835
1910,2018-07-21,7352.72,7437.64,7262.41,7419.29,"3,726,609,920",127333468174,0.008860327462255846
1911,2018-07-22,7417.8,7537.95,7383.82,7418.49,"3,695,460,096",127336615249,-0.00010782702927103482
1912,2018-07-23,7414.71,7771.5,7409.1,7711.11,"5,132,480,000",132375368459,0.03944468483478447
1913,2018-07-24,7716.51,8424.27,7705.5,8424.27,"7,277,689,856",144634918474,0.09248473955111525
1914,2018-07-25,8379.66,8416.87,8086.36,8181.39,"5,845,400,064",140482950401,-0.028830984761884393
1915,2018-07-26,8176.85,8290.33,7878.71,7951.58,"4,899,089,920",136553079708,-0.028089358898671257
1916,2018-07-27,7950.4,8262.66,7839.76,8165.01,"5,195,879,936",140235573607,0.026841206401746698
1917,2018-07-28,8169.06,8222.85,8110.77,8192.15,"3,988,750,080",140716560550,0.0033239395910107383
1918,2018-07-29,8205.82,8272.26,8141.18,8218.46,"4,107,190,016",141185844808,0.003211611115519153
1919,2018-07-30,8221.58,8235.5,7917.5,8180.48,"5,551,400,000",140547190784,-0.0046213037479040375
1920,2018-07-31,8181.2,8181.53,7696.93,7780.44,"5,287,530,000",133688476220,-0.04890177593490841
1921,2018-08-01,7769.04,7769.04,7504.95,7624.91,"4,797,620,000",131030166771,-0.01998987203808522
1922,2018-08-02,7634.19,7712.77,7523.44,7567.15,"4,214,110,000",130052066760,-0.007575171379072043
1923,2018-08-03,7562.14,7562.14,7328.65,7434.39,"4,627,150,000",127785826655,-0.017544253781146102
1924,2018-08-04,7438.67,7497.49,6984.07,7032.85,"4,268,390,000",120899698889,-0.054011156261643545
1925,2018-08-05,7031.08,7102.77,6940.7,7068.48,"3,679,110,000",121526079384,0.005066224930149188
1926,2018-08-06,7062.94,7166.55,6890.54,6951.8,"3,925,900,000",119531508535,-0.01650708497442155
1927,2018-08-07,6958.32,7146.56,6748.24,6753.12,"4,682,800,000",116128339800,-0.02857964843637628
1928,2018-08-08,6746.85,6746.85,6226.22,6305.8,"5,064,430,000",108448409560,-0.06623901248608044
1929,2018-08-09,6305.56,6625.73,6249.07,6568.23,"4,267,040,000",112973963230,0.04161724126994182
1930,2018-08-10,6571.42,6591.26,6124.52,6184.71,"4,528,680,000",106390927598,-0.05839015990609331
1931,2018-08-11,6185.79,6455.74,6109.03,6295.73,"4,047,850,000",108314257212,0.017950720405645493
1932,2018-08-12,6283.65,6409.85,6237.5,6322.69,"5,665,250,000",108790259014,0.00428226750511862
1933,2018-08-13,6341.36,6537.05,6225.72,6297.57,"4,083,980,000",108369686635,-0.003972992507935702
1934,2018-08-14,6287.66,6287.94,5971.05,6199.71,"5,301,700,000",106696389129,-0.015539327073776033
1935,2018-08-15,6221.42,6588.49,6221.42,6308.52,"4,895,450,000",108581773101,0.01755082092549487
1936,2018-08-16,6294.23,6473.5,6276.41,6334.73,"4,328,420,000",109045250379,0.00415469872489882
1937,2018-08-17,6340.91,6582.5,6324.97,6580.63,"4,992,990,000",113290724406,0.03881775545287658
1938,2018-08-18,6583.43,6617.35,6353.73,6423.76,"3,984,520,000",110603014928,-0.02383814315650623
1939,2018-08-19,6422.57,6537.98,6361.55,6506.07,"3,311,170,000",112031838393,0.012813367871775894
1940,2018-08-20,6500.51,6536.92,6297.93,6308.53,"3,665,100,000",108642191682,-0.030362415405920884
1941,2018-08-21,6301.07,6500.87,6298.24,6488.76,"3,377,180,000",111758100192,0.028569254644108977
1942,2018-08-22,6486.25,6816.79,6310.11,6376.71,"4,668,110,000",109840902181,-0.017268322452980267
1943,2018-08-23,6371.34,6546.54,6371.34,6534.88,"3,426,180,000",112577436411,0.024804326996209713
1944,2018-08-24,6551.52,6719.96,6498.64,6719.96,"4,097,820,000",115778358839,0.028321866660137696
1945,2018-08-25,6719.95,6789.63,6700.96,6763.19,"3,312,600,000",116534497933,0.006433074006392925
1946,2018-08-26,6754.64,6774.75,6620.75,6707.26,"3,295,500,000",115585205491,-0.008269766190214911
1947,2018-08-27,6710.8,6884.64,6689.71,6884.64,"4,019,000,000",118657885712,0.02644597048571251
1948,2018-08-28,6891.08,7109.56,6882.34,7096.28,"4,659,940,000",122319195736,0.030740895675009705
1949,2018-08-29,7091.71,7113.3,6970.82,7047.16,"4,145,880,000",121484666374,-0.0069219365639461294
1950,2018-08-30,7043.76,7072.69,6834.69,6978.23,"4,463,250,000",120309828156,-0.009781245210836786
1951,2018-08-31,6973.97,7057.17,6920.16,7037.58,"4,495,650,000",121346613238,0.0085050220471381
1952,2018-09-01,7044.81,7242.29,7038.05,7193.25,"4,116,050,000",124044625438,0.022119819597077317
1953,2018-09-02,7189.58,7306.31,7132.16,7272.72,"4,329,540,000",125427780027,0.011047857366280889
1954,2018-09-03,7279.03,7317.94,7208.15,7260.06,"4,087,760,000",125222785390,-0.0017407517407517226
1955,2018-09-04,7263.0,7388.26,7255.44,7361.66,"4,273,640,000",126986882925,0.01399437470213738
1956,2018-09-05,7361.46,7388.43,6792.83,6792.83,"5,800,460,000",117185657641,-0.07726925720557587
1957,2018-09-06,6755.14,6755.14,6404.72,6529.17,"5,523,470,000",112649565532,-0.03881445583063314
1958,2018-09-07,6528.92,6555.29,6396.87,6467.07,"4,264,680,000",111590424587,-0.009511162980899601
1959,2018-09-08,6460.17,6534.25,6197.52,6225.98,"3,835,060,000",107442122871,-0.03727963358986375
1960,2018-09-09,6223.38,6446.26,6201.22,6300.86,"3,671,890,000",108747090915,0.01202702225191854
1961,2018-09-10,6301.57,6374.98,6292.76,6329.7,"3,714,100,000",109255603474,0.004577152960072217
1962,2018-09-11,6331.88,6398.92,6260.21,6321.2,"3,849,910,000",109119948884,-0.0013428756497148031
1963,2018-09-12,6317.01,6363.87,6265.09,6351.8,"4,064,230,000",109661521297,0.004840853002594514
1964,2018-09-13,6354.24,6535.41,6354.24,6517.31,"4,210,910,000",112530970182,0.02605718064170781
1965,2018-09-14,6515.41,6596.1,6456.17,6512.71,"4,076,220,000",112462453186,-0.000705812674247519
1966,2018-09-15,6509.4,6561.72,6493.55,6543.2,"3,216,300,000",113000324618,0.0046816148730712825
1967,2018-09-16,6536.68,6544.33,6460.1,6517.18,"3,273,730,000",112562367224,-0.003976647511920728
1968,2018-09-17,6514.06,6540.21,6257.52,6281.2,"3,910,780,000",108497127334,-0.036208912443725705
1969,2018-09-18,6280.91,6384.18,6265.71,6371.3,"4,180,090,000",110064685348,0.014344392791186378
1970,2018-09-19,6371.85,6448.46,6208.34,6398.54,"4,431,340,000",110547735544,0.004275422598213785
1971,2018-09-20,6398.85,6529.26,6395.95,6519.67,"4,348,110,000",112653130183,0.018930881107252606
1972,2018-09-21,6513.87,6794.33,6496.36,6734.95,"6,531,940,000",116385068032,0.033020076169499424
1973,2018-09-22,6735.05,6814.56,6616.8,6721.98,"4,509,660,000",116173876360,-0.001925775247032302
1974,2018-09-23,6715.32,6766.15,6679.42,6710.63,"4,197,500,000",115990387532,-0.0016884905935452554
1975,2018-09-24,6704.77,6713.56,6580.9,6595.41,"4,177,310,000",114011060309,-0.017169773925846066
1976,2018-09-25,6603.64,6603.64,6381.86,6446.47,"4,726,180,000",111450035114,-0.022582371679698343
1977,2018-09-26,6452.79,6585.91,6397.89,6495.0,"4,437,300,000",112300336125,0.007528151065621991
1978,2018-09-27,6495.29,6712.1,6464.95,6676.75,"4,606,810,000",115454861756,0.027983063895304028
1979,2018-09-28,6678.75,6785.03,6598.32,6644.13,"5,014,430,000",114903584220,-0.004885610514097416
1980,2018-09-29,6643.1,6643.1,6511.65,6601.96,"4,363,690,000",114186839964,-0.006346955884367067
1981,2018-09-30,6604.71,6643.78,6566.54,6625.56,"4,002,280,000",114608519470,0.0035746959993698812
1982,2018-10-01,6619.85,6653.3,6549.08,6589.62,"4,000,970,000",113999846113,-0.005424447141071931
1983,2018-10-02,6593.24,6611.84,6537.9,6556.1,"3,979,260,000",113431019760,-0.005086788009020182
1984,2018-10-03,6553.86,6571.46,6454.03,6502.59,"3,887,310,000",112516993837,-0.008161864523115958
1985,2018-10-04,6497.91,6603.31,6497.91,6576.69,"3,838,410,000",113811343543,0.01139545934773678
1986,2018-10-05,6574.15,6623.62,6557.41,6622.48,"3,671,500,000",114614764674,0.006962468962350421
1987,2018-10-06,6622.45,6628.54,6577.8,6588.31,"3,259,740,000",114033598927,-0.005159698481535524
1988,2018-10-07,6590.68,6641.49,6557.04,6602.95,"3,306,630,000",114298880311,0.0022221176599157566
1989,2018-10-08,6600.19,6675.06,6576.04,6652.23,"3,979,460,000",115162906843,0.00746333078396777
1990,2018-10-09,6653.08,6661.41,6606.94,6642.64,"3,580,810,000",115007759484,-0.0014416218320773
1991,2018-10-10,6640.29,6640.29,6538.96,6585.53,"3,787,650,000",114030835912,-0.008597485337155208
1992,2018-10-11,6586.74,6586.74,6243.74,6256.24,"5,181,640,000",108341572839,-0.050002049948903116
1993,2018-10-12,6239.25,6328.5,6236.47,6274.58,"3,783,500,000",108669526315,0.002931473217139935
1994,2018-10-13,6278.08,6308.51,6259.81,6285.99,"3,064,030,000",108878136724,0.0018184484061083417
1995,2018-10-14,6288.49,6363.21,6280.15,6290.93,"3,085,320,000",108972590373,0.0007858746195905653
1996,2018-10-15,6292.64,6965.06,6258.68,6596.54,"7,370,770,000",114280022340,0.048579462813924223
1997,2018-10-16,6601.41,6673.59,6571.37,6596.11,"4,074,800,000",114283707152,-6.518568825475413e-05
1998,2018-10-17,6590.52,6601.21,6517.45,6544.43,"4,088,420,000",113399343801,-0.007834920885188335
1999,2018-10-18,6542.33,6567.54,6450.04,6476.71,"3,924,080,000",112237252159,-0.010347730818421219
2000,2018-10-19,6478.07,6493.68,6445.31,6465.41,"3,578,870,000",112052990522,-0.0017447129792750316
2001,2018-10-20,6460.92,6497.72,6449.0,6489.19,"3,379,130,000",112476559221,0.003678034339662961
2002,2018-10-21,6490.09,6556.38,6476.0,6482.35,"3,253,610,000",112369106369,-0.0010540606762938776
2003,2018-10-22,6486.05,6543.8,6462.98,6487.16,"3,672,860,000",112465213723,0.0007420148557235606
2004,2018-10-23,6472.36,6506.01,6451.27,6475.74,"3,716,150,000",112279779884,-0.0017604005450767568
2005,2018-10-24,6478.89,6521.99,6468.86,6495.84,"3,424,670,000",112637293966,0.0031038923736901314
2006,2018-10-25,6484.65,6504.65,6447.03,6476.29,"3,230,550,000",112309554478,-0.0030096184635090006
2007,2018-10-26,6468.44,6498.29,6449.61,6474.75,"3,306,050,000",112294341019,-0.00023779046336713794
2008,2018-10-27,6480.84,6507.41,6453.53,6480.38,"3,393,250,000",112403001148,0.0008695316421483135
2009,2018-10-28,6482.66,6502.28,6447.91,6486.39,"3,445,190,000",112518434372,0.000927414750369504
2010,2018-10-29,6492.35,6503.6,6306.99,6332.63,"4,199,910,000",109862898081,-0.02370501927882851
2011,2018-10-30,6337.04,6364.99,6310.14,6334.27,"3,781,100,000",109903543419,0.00025897612840175555
2012,2018-10-31,6336.99,6349.16,6316.88,6317.61,"4,191,240,000",109627117226,-0.002630137332320981
2013,2018-11-01,6318.14,6547.14,6311.83,6377.78,"3,789,400,000",110683820788,0.009524171324282404
2014,2018-11-02,6378.92,6396.86,6327.38,6388.44,"4,234,870,000",110880236966,0.001671427989049512
2015,2018-11-03,6387.24,6400.07,6342.37,6361.26,"3,658,640,000",110421212888,-0.004254559798636204
2016,2018-11-04,6365.47,6388.63,6294.57,6376.13,"4,390,020,000",110689215104,0.0023375872075657167
2017,2018-11-05,6363.62,6480.59,6363.62,6419.66,"4,174,800,000",111456211022,0.006827025170440315
2018,2018-11-06,6433.38,6463.55,6408.16,6461.01,"4,700,040,000",112095603776,0.006441151088998565
2019,2018-11-07,6468.5,6552.16,6468.31,6530.14,"4,941,260,000",113395632955,0.01069956554780127
2020,2018-11-08,6522.27,6536.92,6438.53,6453.72,"4,665,260,000",112078367037,-0.01170265874851073
2021,2018-11-09,6442.6,6456.46,6373.37,6385.62,"4,346,820,000",110905767441,-0.010552053699261932
2022,2018-11-10,6386.13,6437.28,6385.31,6409.22,"3,705,320,000",111326145314,0.003695804009634207
2023,2018-11-11,6413.63,6423.25,6350.17,6411.27,"3,939,060,000",111373453740,0.0003198517136251411
2024,2018-11-12,6411.76,6434.21,6360.47,6371.27,"4,295,770,000",110689666528,-0.0062390134871873615
2025,2018-11-13,6373.19,6395.27,6342.67,6359.49,"4,503,800,000",110494466204,-0.0018489249396118623
2026,2018-11-14,6351.24,6371.55,5544.09,5738.35,"7,398,940,000",99712077259,-0.09767135414946793
2027,2018-11-15,5736.15,5774.82,5358.38,5648.03,"7,032,140,000",98151606541,-0.015739716120487746
2028,2018-11-16,5645.32,5657.02,5498.94,5575.55,"5,279,320,000",96900828780,-0.012832793026949174
2029,2018-11-17,5578.58,5578.58,5519.56,5554.33,"4,303,150,000",96542098114,-0.0038059025566984372
2030,2018-11-18,5559.74,5653.61,5559.74,5623.54,"4,159,680,000",97753714643,0.012460548797064597
2031,2018-11-19,5620.78,5620.78,4842.91,4871.49,"7,039,560,000",84688539692,-0.1337324887882011
2032,2018-11-20,4863.93,4951.61,4272.11,4451.87,"8,428,290,000",77401044320,-0.08613791673594728
2033,2018-11-21,4465.54,4675.73,4343.98,4602.17,"6,120,120,000",80020171047,0.03376109365277968
2034,2018-11-22,4611.57,4629.64,4365.64,4365.94,"4,569,370,000",75919439809,-0.05133013339359482
2035,2018-11-23,4360.7,4396.42,4195.68,4347.11,"4,871,490,000",75598851166,-0.004312931464930836
2036,2018-11-24,4347.69,4413.09,3795.16,3880.76,"4,679,500,000",67495633205,-0.10727816871438711
2037,2018-11-25,3880.78,4120.87,3585.06,4009.97,"6,825,640,000",69749265801,0.03329502468588608
2038,2018-11-26,4015.07,4107.14,3643.92,3779.13,"6,476,900,000",65739289046,-0.057566515460215295
2039,2018-11-27,3765.95,3862.96,3661.01,3820.72,"5,998,720,000",66468970322,0.011005178440540497
2040,2018-11-28,3822.47,4385.9,3822.47,4257.42,"7,280,280,000",74072560088,0.11429782868150506
2041,2018-11-29,4269.0,4413.02,4145.77,4278.85,"6,503,347,767",74451016927,0.005033564928994538
2042,2018-11-30,4289.09,4322.98,3942.82,4017.27,"6,048,016,717",69904637061,-0.06113324841955203
2043,2018-12-01,4024.46,4309.38,3969.71,4214.67,"5,375,314,093",73346194969,0.04913784734409199
2044,2018-12-02,4200.73,4301.52,4110.98,4139.88,"5,262,697,895",72050487506,-0.017745161542896626
2045,2018-12-03,4147.32,4155.98,3840.45,3894.13,"5,089,570,994",67779050170,-0.05936162400842537
2046,2018-12-04,3886.29,4075.63,3832.75,3956.89,"5,028,069,239",68878292608,0.016116565189143506
2047,2018-12-05,3958.89,3969.54,3753.99,3753.99,"5,302,481,574",65352496336,-0.051277644817015355
2048,2018-12-06,3754.07,3874.97,3521.1,3521.1,"5,878,333,109",61303965508,-0.062037991576962104
2049,2018-12-07,3512.59,3512.59,3280.23,3419.94,"6,835,615,448",59547645578,-0.02872965834540342
2050,2018-12-08,3421.91,3506.04,3350.65,3476.11,"5,305,024,497",60531278392,0.016424264753182927
2051,2018-12-09,3473.23,3685.31,3469.09,3614.23,"4,947,372,847",62942160928,0.03973407055587996
2052,2018-12-10,3612.05,3647.33,3470.14,3502.66,"5,020,968,740",61004445982,-0.03086964581667473
2053,2018-12-11,3497.55,3513.18,3392.25,3424.59,"4,696,765,188",59650201102,-0.02228877481685343
2054,2018-12-12,3421.46,3534.23,3413.48,3486.95,"4,139,364,829",60741625426,0.018209479090927516
2055,2018-12-13,3487.88,3489.74,3298.13,3313.68,"4,343,372,456",57728688216,-0.04969099069387284
2056,2018-12-14,3311.75,3329.56,3206.54,3242.48,"4,372,763,663",56494379457,-0.02148668549769439
2057,2018-12-15,3244.0,3275.38,3191.3,3236.76,"3,551,763,561",56400691425,-0.001764081813920182
2058,2018-12-16,3236.27,3305.75,3233.82,3252.84,"3,744,248,994",56685436644,0.004967930893856831
2059,2018-12-17,3253.12,3597.92,3253.12,3545.86,"5,409,247,918",61798926687,0.0900812828174764
2060,2018-12-18,3544.76,3701.35,3487.17,3696.06,"5,911,325,473",64422587801,0.042359258402757005
2061,2018-12-19,3706.82,3949.32,3687.23,3745.95,"6,810,689,119",65299132785,0.013498157497443097
2062,2018-12-20,3742.2,4191.23,3728.97,4134.44,"8,927,129,279",72078243771,0.10370933941990668
2063,2018-12-21,4133.7,4198.43,3850.95,3896.54,"7,206,015,706",67937650255,-0.05754104546202132
2064,2018-12-22,3898.08,4014.18,3855.74,4014.18,"5,605,823,233",69997508295,0.030190887300014957
2065,2018-12-23,4020.99,4085.72,3976.41,3998.98,"6,151,275,490",69741217417,-0.0037865765860025657
2066,2018-12-24,4000.33,4271.79,4000.33,4078.6,"7,240,968,501",71137548589,0.019910077069652754
2067,2018-12-25,4081.03,4089.56,3760.02,3815.49,"6,158,207,293",66556033172,-0.06450988084146525
2068,2018-12-26,3819.67,3893.36,3769.86,3857.3,"5,326,547,918",67292819465,0.010957963459477194
2069,2018-12-27,3854.69,3874.42,3645.45,3654.83,"5,130,222,366",63768757101,-0.05249008373732933
2070,2018-12-28,3653.13,3956.14,3642.63,3923.92,"5,631,554,348",68471837969,0.07362585947910039
2071,2018-12-29,3932.49,3963.76,3820.41,3820.41,"4,991,655,917",66672244158,-0.02637923301188616
2072,2018-12-30,3822.38,3901.91,3797.22,3865.95,"4,770,578,575",67475512827,0.01192018657683347
2073,2018-12-31,3866.84,3868.74,3725.87,3742.7,"4,661,840,806",65331499158,-0.031880908961574805
2074,2019-01-01,3746.71,3850.91,3707.23,3843.52,"4,324,200,990",67098634181,0.026937772196542698
2075,2019-01-02,3849.22,3947.98,3817.41,3943.41,"5,244,856,836",68849856732,0.025989197402381148
2076,2019-01-03,3931.05,3935.69,3826.22,3836.74,"4,530,215,219",66994920903,-0.02705019259980579
2077,2019-01-04,3832.04,3865.93,3783.85,3857.72,"4,847,965,467",67368333500,0.005468183926979675
2078,2019-01-05,3851.97,3904.9,3836.9,3845.19,"5,137,609,824",67157570935,-0.003248032516615984
2079,2019-01-06,3836.52,4093.3,3826.51,4076.63,"5,597,027,440",71206795853,0.060189483484561324
2080,2019-01-07,4078.59,4092.61,4020.89,4025.25,"5,228,625,637",70316305580,-0.01260354753804005
2081,2019-01-08,4028.47,4109.02,3996.96,4030.85,"5,306,593,305",70422743854,0.0013912179367741029
2082,2019-01-09,4031.55,4068.4,4022.66,4035.3,"5,115,905,225",70508733459,0.001103985511740735
2083,2019-01-10,4034.41,4064.07,3659.17,3678.92,"6,874,143,796",64288932886,-0.08831561470027016
2084,2019-01-11,3674.02,3713.88,3653.07,3687.37,"5,538,712,865",64443301117,0.002296869733508622
2085,2019-01-12,3686.97,3698.98,3653.81,3661.3,"4,778,170,883",63994140882,-0.0070700797587439634
2086,2019-01-13,3658.87,3674.76,3544.93,3552.95,"4,681,302,466",62106461671,-0.029593313850271863
2087,2019-01-14,3557.31,3727.84,3552.29,3706.05,"5,651,384,490",64789619995,0.043090952588694
2088,2019-01-15,3704.22,3720.15,3619.95,3630.68,"5,537,192,302",63477817959,-0.020337016500047267
2089,2019-01-16,3631.51,3685.78,3624.67,3655.01,"5,394,457,145",63909348776,0.006701224013132556
2090,2019-01-17,3651.87,3680.14,3621.96,3678.56,"5,464,420,383",64327048255,0.006443210825688439
2091,2019-01-18,3677.99,3682.52,3637.08,3657.84,"5,002,961,727",63970991867,-0.005632638858683814
2092,2019-01-19,3652.38,3758.53,3652.38,3728.57,"5,955,691,380",65214103659,0.019336548345471716
2093,2019-01-20,3725.45,3743.39,3583.02,3601.01,"5,582,489,560",62990143284,-0.03421150736073075
2094,2019-01-21,3600.37,3608.84,3558.54,3576.03,"5,004,347,059",62559869612,-0.006936942691078363
2095,2019-01-22,3575.08,3620.75,3539.72,3604.58,"5,313,623,556",63065139424,0.007983713783161761
2096,2019-01-23,3605.56,3623.07,3565.31,3585.12,"5,433,755,649",62731361272,-0.005398687225696253
2097,2019-01-24,3584.5,3616.09,3569.09,3600.87,"5,262,869,046",63014066012,0.004393158388003693
2098,2019-01-25,3607.39,3612.93,3575.6,3599.77,"5,265,847,539",63000985908,-0.0003054817308039137
2099,2019-01-26,3599.72,3654.93,3593.35,3602.46,"5,098,183,235",63054898963,0.0007472699644699432
2100,2019-01-27,3604.69,3612.67,3567.25,3583.97,"5,570,752,966",62737274093,-0.005132603831826121
2101,2019-01-28,3584.28,3586.75,3439.23,3470.45,"6,908,930,483",60756570314,-0.03167437227432146
2102,2019-01-29,3468.87,3476.07,3400.82,3448.12,"5,897,159,493",60371874099,-0.006434324079009901
2103,2019-01-30,3443.9,3495.17,3429.39,3486.18,"5,955,112,627",61044262622,0.011037898913030864
2104,2019-01-31,3485.41,3504.8,3447.92,3457.79,"5,831,198,271",60553903928,-0.008143584094911893
2105,2019-02-01,3460.55,3501.95,3431.59,3487.95,"5,422,926,707",61088747491,0.008722334207687421
2106,2019-02-02,3484.63,3523.29,3467.57,3521.06,"5,071,623,601",61675119055,0.009492681947849135
2107,2019-02-03,3516.14,3521.39,3447.92,3464.01,"5,043,937,584",60681847608,-0.01620250719953642
2108,2019-02-04,3467.21,3476.22,3442.59,3459.15,"5,332,718,886",60603083461,-0.001402998259242949
2109,2019-02-05,3454.95,3478.15,3451.94,3466.36,"5,227,549,545",60735563490,0.0020843270745702913
2110,2019-02-06,3469.09,3469.09,3398.57,3413.77,"5,482,196,038",59821158612,-0.015171534404966658
2111,2019-02-07,3414.93,3427.95,3394.22,3399.47,"5,004,962,683",59578075991,-0.004188917238126866
2112,2019-02-08,3401.38,3695.61,3391.02,3666.78,"7,735,623,101",64270269953,0.07863284570830165
2113,2019-02-09,3671.59,3679.94,3646.56,3671.2,"6,158,833,645",64354732475,0.0012054172871018842
2114,2019-02-10,3673.2,3695.04,3640.98,3690.19,"6,282,256,903",64694025951,0.00517269557637845
2115,2019-02-11,3695.61,3695.61,3642.29,3648.43,"6,277,056,434",63968390250,-0.011316490478810115
2116,2019-02-12,3642.75,3668.59,3618.56,3653.53,"6,480,384,532",64063755250,0.0013978615459253607
2117,2019-02-13,3653.6,3669.75,3617.25,3632.07,"6,438,903,823",63694394519,-0.005873771393693272
2118,2019-02-14,3631.17,3646.26,3607.7,3616.88,"6,271,044,418",63434486052,-0.004182188118621033
2119,2019-02-15,3617.37,3647.8,3608.21,3620.81,"6,091,952,231",63509111125,0.0010865718519827983
2120,2019-02-16,3615.27,3652.84,3615.27,3629.79,"5,934,744,052",63673369195,0.0024801080421232857
2121,2019-02-17,3633.36,3680.54,3619.18,3673.84,"7,039,512,503",64453368779,0.012135688290507263
2122,2019-02-18,3671.37,3936.67,3669.98,3915.71,"9,908,216,640",68704389994,0.06583574679354576
2123,2019-02-19,3911.66,4010.88,3908.15,3947.09,"9,933,626,655",69262673238,0.008013872324559301
2124,2019-02-20,3946.68,4000.49,3926.25,3999.82,"8,693,373,948",70194350042,0.01335920893620357
2125,2019-02-21,4000.26,4010.01,3940.11,3954.12,"7,775,128,102",69398333876,-0.01142551414813675
2126,2019-02-22,3952.41,4006.54,3950.82,4005.53,"7,826,525,254",70308555857,0.013001628680970878
